[Name]
Series 1 at /POLYLINE:Polyline 1

[Data]
X [ m ],Pressure [ Pa ]
5.54803252e-001, -1.58266494e+004
5.43944538e-001, -1.58380596e+004
5.33104897e-001, -1.58516533e+004
5.22307277e-001, -1.58648359e+004
5.11574745e-001, -1.58753545e+004
5.00930667e-001, -1.58848281e+004
4.90354061e-001, -1.58950547e+004
4.79766190e-001, -1.59057607e+004
4.69180793e-001, -1.59167178e+004
4.58604723e-001, -1.59280029e+004
4.48027521e-001, -1.59391973e+004
4.37445432e-001, -1.59501230e+004
4.26854432e-001, -1.59617803e+004
4.16256696e-001, -1.59730674e+004
4.05657917e-001, -1.59843398e+004
3.94998401e-001, -1.59947520e+004
3.84271413e-001, -1.60039160e+004
3.73514891e-001, -1.60134063e+004
3.62768888e-001, -1.60225693e+004
3.52074653e-001, -1.60323311e+004
3.41473788e-001, -1.60430547e+004
3.30938309e-001, -1.60555430e+004
3.20313483e-001, -1.60703926e+004
3.09630454e-001, -1.60882393e+004
2.98939139e-001, -1.61093545e+004
2.88292587e-001, -1.61328223e+004
2.77701020e-001, -1.61573662e+004
2.67141402e-001, -1.61816191e+004
2.56560057e-001, -1.62054912e+004
2.45907083e-001, -1.62286836e+004
2.35246420e-001, -1.62533037e+004
2.24648148e-001, -1.62919951e+004
2.14170620e-001, -1.63461055e+004
2.03656673e-001, -1.64133965e+004
1.93089753e-001, -1.64995137e+004
1.82545021e-001, -1.65978809e+004
1.72061682e-001, -1.67135684e+004
1.61656469e-001, -1.68544004e+004
1.51157662e-001, -1.70189941e+004
1.40612915e-001, -1.71916484e+004
1.30118519e-001, -1.73521699e+004
1.19763657e-001, -1.74881777e+004
1.09354369e-001, -1.75957441e+004
9.89228636e-002, -1.76836211e+004
8.85807946e-002, -1.77652227e+004
7.83189088e-002, -1.78511836e+004
6.79710209e-002, -1.78702637e+004
5.76768257e-002, -1.77858828e+004
4.75861616e-002, -1.74728848e+004
3.75406444e-002, -1.72063320e+004
2.77356952e-002, -1.69666289e+004
1.83149111e-002, -1.57304961e+004
9.70855821e-003, -1.17144707e+004
2.90239113e-003, -4.74090967e+003
-6.33319994e-011, 1.11225313e+004
3.47039383e-003, 2.25265313e+004
1.12929037e-002, 2.70026914e+004
2.06081793e-002, 2.77121699e+004
3.06605436e-002, 2.76067344e+004
4.10209559e-002, 2.71198672e+004
5.14220223e-002, 2.65376699e+004
6.19417541e-002, 2.60891797e+004
7.25284740e-002, 2.57493965e+004
8.31626430e-002, 2.54148047e+004
9.37831700e-002, 2.50729961e+004
1.04330234e-001, 2.47434961e+004
1.14890166e-001, 2.44334766e+004
1.25565484e-001, 2.41355820e+004
1.36300236e-001, 2.38530840e+004
1.47044212e-001, 2.35903809e+004
1.57750830e-001, 2.33398691e+004
1.68380857e-001, 2.31039180e+004
1.78998768e-001, 2.28818516e+004
1.89637482e-001, 2.26684805e+004
2.00345472e-001, 2.24638398e+004
2.11120456e-001, 2.22684961e+004
2.21930727e-001, 2.20761641e+004
2.32750162e-001, 2.18848086e+004
2.43555307e-001, 2.16985605e+004
2.54323065e-001, 2.15194160e+004
2.65031427e-001, 2.13466777e+004
2.75771201e-001, 2.11769824e+004
2.86608338e-001, 2.10134238e+004
2.97520041e-001, 2.08513457e+004
3.08483839e-001, 2.06924414e+004
3.19477797e-001, 2.05380410e+004
3.30482483e-001, 2.03883535e+004
3.41504484e-001, 2.02432070e+004
3.52572501e-001, 2.01004199e+004
3.63906741e-001, 1.99577383e+004
3.75535369e-001, 1.98149883e+004
3.87477100e-001, 1.96732930e+004
3.99738312e-001, 1.95280410e+004
4.12325621e-001, 1.93856309e+004
4.25266057e-001, 1.92381309e+004
4.38498795e-001, 1.90887617e+004
4.51894552e-001, 1.89437344e+004
4.65452194e-001, 1.87980781e+004
4.79172945e-001, 1.86521348e+004
4.93058056e-001, 1.85070918e+004
5.07130742e-001, 1.83631270e+004
5.21353722e-001, 1.82197520e+004
5.35706460e-001, 1.80778184e+004
5.50456583e-001, 1.79346719e+004
5.65549135e-001, 1.77907227e+004
5.80913007e-001, 1.76474785e+004
5.96523821e-001, 1.75050547e+004
6.12367332e-001, 1.73634727e+004
6.28478408e-001, 1.72208008e+004
6.44871473e-001, 1.70779883e+004
6.61514223e-001, 1.69355664e+004
6.78354740e-001, 1.67930313e+004
6.95427001e-001, 1.66493457e+004
7.12762237e-001, 1.65044258e+004
7.30371356e-001, 1.63606816e+004
7.48258770e-001, 1.62149199e+004
7.66428709e-001, 1.60667861e+004
7.84885645e-001, 1.59179521e+004
8.03506732e-001, 1.57693818e+004
2.26317067e-002, 2.77677539e+004
undef, undef
3.28303017e-002, 2.75429863e+004
4.33164313e-002, 2.69612617e+004
5.38884774e-002, 2.64014688e+004
6.45515397e-002, 2.60014668e+004
7.52288848e-002, 2.56659766e+004
8.59169513e-002, 2.53330430e+004
9.65554565e-002, 2.49857813e+004
1.07100479e-001, 2.46620820e+004
1.17720477e-001, 2.43545371e+004
1.28457680e-001, 2.40630527e+004
1.39257953e-001, 2.37840332e+004
1.50073797e-001, 2.35210820e+004
1.60894051e-001, 2.32736250e+004
1.71690464e-001, 2.30390801e+004
1.82500675e-001, 2.28135137e+004
1.93316400e-001, 2.26023730e+004
2.04180256e-001, 2.24001035e+004
2.15081140e-001, 2.21984238e+004
2.26018727e-001, 2.20065645e+004
2.36957878e-001, 2.18155547e+004
2.47855559e-001, 2.16348926e+004
2.58685052e-001, 2.14549512e+004
2.69444287e-001, 2.12786367e+004
2.80286878e-001, 2.11107383e+004
2.91224420e-001, 2.09449883e+004
3.02242845e-001, 2.07825723e+004
3.13323945e-001, 2.06248379e+004
3.24453056e-001, 2.04730703e+004
3.35641474e-001, 2.03239141e+004
3.46942633e-001, 2.01758379e+004
3.58442962e-001, 2.00283145e+004
3.70239258e-001, 1.98815781e+004
3.82324755e-001, 1.97350605e+004
3.94692063e-001, 1.95886309e+004
4.07358527e-001, 1.94421797e+004
4.20301467e-001, 1.92953398e+004
4.33492094e-001, 1.91471563e+004
4.46871221e-001, 1.89998418e+004
4.60423261e-001, 1.88518965e+004
4.74141151e-001, 1.87039551e+004
4.87998903e-001, 1.85603457e+004
5.02020240e-001, 1.84169141e+004
5.16219079e-001, 1.82717051e+004
5.30558348e-001, 1.81264590e+004
5.45183301e-001, 1.79845332e+004
5.60165465e-001, 1.78424004e+004
5.75423002e-001, 1.76990137e+004
5.90944111e-001, 1.75556406e+004
6.06722116e-001, 1.74131387e+004
6.22753441e-001, 1.72710195e+004
6.39041662e-001, 1.71286934e+004
6.55598581e-001, 1.69859902e+004
6.72390461e-001, 1.68441719e+004
6.89406633e-001, 1.67009297e+004
7.06649244e-001, 1.65567520e+004
7.24120736e-001, 1.64122012e+004
7.41832435e-001, 1.62666367e+004
7.59818137e-001, 1.61217402e+004
7.78076887e-001, 1.59735488e+004
7.96544075e-001, 1.58263184e+004
8.15108538e-001, 1.56794268e+004
8.33549857e-001, 1.55339932e+004
8.51798594e-001, 1.53919941e+004
8.69856656e-001, 1.52527178e+004
8.87725949e-001, 1.51166680e+004
9.05408323e-001, 1.49828887e+004
9.22905803e-001, 1.48518408e+004
9.40220118e-001, 1.47214170e+004
9.57353234e-001, 1.45937871e+004
9.74307120e-001, 1.44676455e+004
9.91087258e-001, 1.43426709e+004
1.00773036e+000, 1.42199971e+004
1.02426696e+000, 1.40988672e+004
1.04069960e+000, 1.39786758e+004
1.05703068e+000, 1.38577344e+004
1.07326174e+000, 1.37378242e+004
1.08939421e+000, 1.36221895e+004
1.10542381e+000, 1.35066816e+004
1.12132537e+000, 1.33906855e+004
1.13704002e+000, 1.32768018e+004
1.15257549e+000, 1.31647217e+004
1.16792476e+000, 1.30540000e+004
1.18307769e+000, 1.29462031e+004
1.19801712e+000, 1.28413652e+004
1.21265852e+000, 1.27392471e+004
1.22703886e+000, 1.26394814e+004
1.24117875e+000, 1.25419990e+004
1.25504136e+000, 1.24495918e+004
1.26872540e+000, 1.23586260e+004
1.28225052e+000, 1.22670762e+004
1.29555559e+000, 1.21795654e+004
1.30863345e+000, 1.20955752e+004
1.32149041e+000, 1.20152910e+004
1.33414316e+000, 1.19384121e+004
1.34659505e+000, 1.18643496e+004
1.35885012e+000, 1.17934365e+004
1.37091982e+000, 1.17268486e+004
1.38281524e+000, 1.16631455e+004
1.39455605e+000, 1.16041826e+004
1.40634072e+000, 1.15476709e+004
1.41828883e+000, 1.14950088e+004
1.43054843e+000, 1.14471191e+004
1.44315660e+000, 1.14027734e+004
1.45614004e+000, 1.13597217e+004
1.46950722e+000, 1.13208828e+004
1.48325467e+000, 1.12825107e+004
1.49737918e+000, 1.12451592e+004
1.51212287e+000, 1.12052646e+004
1.52755427e+000, 1.11670000e+004
1.54364610e+000, 1.11315684e+004
1.56042433e+000, 1.10911338e+004
1.57790637e+000, 1.10552861e+004
1.59596050e+000, 1.10203037e+004
1.61494792e+000, 1.09842686e+004
1.63497388e+000, 1.09480010e+004
1.65657675e+000, 1.09121094e+004
1.67909217e+000, 1.08776934e+004
1.70277727e+000, 1.08435000e+004
1.72774243e+000, 1.08086631e+004
1.75399399e+000, 1.07708682e+004
1.78169262e+000, 1.07410645e+004
1.81110740e+000, 1.07130986e+004
1.84284317e+000, 1.06894219e+004
1.87736332e+000, 1.06664668e+004
1.91291833e+000, 1.06448701e+004
1.94755077e+000, 1.06321504e+004
1.98068106e+000, 1.06283662e+004
2.01239300e+000, 1.06305557e+004
2.04281735e+000, 1.06374395e+004
2.07202864e+000, 1.06448955e+004
2.10004711e+000, 1.06480205e+004
2.12711668e+000, 1.06468447e+004
2.15340018e+000, 1.06366094e+004
2.17876244e+000, 1.06234824e+004
2.20331049e+000, 1.06161982e+004
2.22662163e+000, 1.06173730e+004
2.24733281e+000, 1.06320127e+004
2.26667809e+000, 1.06670654e+004
2.28517222e+000, 1.07147510e+004
2.30290174e+000, 1.07631523e+004
2.31947398e+000, 1.08010332e+004
2.33502078e+000, 1.08206064e+004
2.34926939e+000, 1.08286514e+004
2.36170554e+000, 1.08314844e+004
2.37379384e+000, 1.08232324e+004
2.38639975e+000, 1.07919951e+004
2.40091944e+000, 1.07328789e+004
2.41629004e+000, 1.06562539e+004
2.43186402e+000, 1.05768662e+004
2.44750905e+000, 1.05020273e+004
2.46311665e+000, 1.04393818e+004
2.47765231e+000, 1.03946289e+004
