[Name]
Series 1 at /POLYLINE:Polyline 1

[Data]
X [ m ],Pressure [ Pa ]
1.68380857e-001, 3.28218018e+003
1.78998768e-001, 3.14744336e+003
1.89637482e-001, 3.02627710e+003
2.00345472e-001, 2.91280737e+003
2.11120456e-001, 2.80381396e+003
2.21930727e-001, 2.69707813e+003
2.32750162e-001, 2.58856787e+003
2.43555307e-001, 2.47574219e+003
2.54323065e-001, 2.36131592e+003
2.65031427e-001, 2.25031689e+003
2.75771201e-001, 2.14466064e+003
2.86608338e-001, 2.04351746e+003
2.97520041e-001, 1.94366260e+003
3.08483839e-001, 1.85303687e+003
3.19477797e-001, 1.76262036e+003
3.30482483e-001, 1.67223181e+003
3.41504484e-001, 1.58605383e+003
3.52572501e-001, 1.50309607e+003
3.63906741e-001, 1.42054297e+003
3.75535369e-001, 1.33835754e+003
3.87477100e-001, 1.25673950e+003
3.99738312e-001, 1.17368811e+003
4.12325621e-001, 1.09233667e+003
4.25266057e-001, 1.00859753e+003
4.38498795e-001, 9.20564270e+002
4.51894552e-001, 8.36123413e+002
4.65452194e-001, 7.50056580e+002
4.79172945e-001, 6.61076294e+002
4.93058056e-001, 5.71213623e+002
5.07130742e-001, 4.81813843e+002
5.21353722e-001, 3.92538422e+002
5.35706460e-001, 3.03908020e+002
5.50456583e-001, 2.15060089e+002
5.65549135e-001, 1.25250168e+002
5.80913007e-001, 3.61917648e+001
5.96523821e-001, -4.93213501e+001
6.12367332e-001, -1.31867371e+002
6.28478408e-001, -2.17004807e+002
6.44871473e-001, -3.04303558e+002
6.61514223e-001, -3.89995117e+002
6.78354740e-001, -4.75067047e+002
6.95427001e-001, -5.63462097e+002
7.12762237e-001, -6.54623718e+002
7.30371356e-001, -7.46124634e+002
7.48258770e-001, -8.39200500e+002
7.66428709e-001, -9.34115356e+002
7.84885645e-001, -1.03124561e+003
8.03506732e-001, -1.13062805e+003
2.26317067e-002, 7.34385352e+003
undef, undef
3.28303017e-002, 5.48874072e+003
4.33164313e-002, 5.29375391e+003
5.38884774e-002, 5.23425977e+003
6.45515397e-002, 5.09189844e+003
7.52288848e-002, 4.94388623e+003
8.59169513e-002, 4.77458594e+003
9.65554565e-002, 4.55279248e+003
1.07100479e-001, 4.31151709e+003
1.17720477e-001, 4.08880786e+003
1.28457680e-001, 3.89480054e+003
1.39257953e-001, 3.71624683e+003
1.50073797e-001, 3.54819482e+003
1.60894051e-001, 3.39360986e+003
1.71690464e-001, 3.25010571e+003
1.82500675e-001, 3.11212622e+003
1.93316400e-001, 2.97851123e+003
2.04180256e-001, 2.87352710e+003
2.15081140e-001, 2.77150391e+003
2.26018727e-001, 2.65706934e+003
2.36957878e-001, 2.53102393e+003
2.47855559e-001, 2.43045313e+003
2.58685052e-001, 2.32305688e+003
2.69444287e-001, 2.20679272e+003
2.80286878e-001, 2.10453345e+003
2.91224420e-001, 2.00333765e+003
3.02242845e-001, 1.90682874e+003
3.13323945e-001, 1.80992920e+003
3.24453056e-001, 1.71759741e+003
3.35641474e-001, 1.62763977e+003
3.46942633e-001, 1.54259082e+003
3.58442962e-001, 1.45778271e+003
3.70239258e-001, 1.37330713e+003
3.82324755e-001, 1.29108423e+003
3.94692063e-001, 1.20812659e+003
4.07358527e-001, 1.12470789e+003
4.20301467e-001, 1.04139270e+003
4.33492094e-001, 9.55889954e+002
4.46871221e-001, 8.69149231e+002
4.60423261e-001, 7.80612244e+002
4.74141151e-001, 6.89123596e+002
4.87998903e-001, 6.02934204e+002
5.02020240e-001, 5.16685547e+002
5.16219079e-001, 4.28143646e+002
5.30558348e-001, 3.34655975e+002
5.45183301e-001, 2.44801422e+002
5.60165465e-001, 1.58061615e+002
5.75423002e-001, 7.15244598e+001
5.90944111e-001, -1.62992096e+001
6.06722116e-001, -1.02862335e+002
6.22753441e-001, -1.88195526e+002
6.39041662e-001, -2.74164856e+002
6.55598581e-001, -3.62020782e+002
6.72390461e-001, -4.49700623e+002
6.89406633e-001, -5.36783508e+002
7.06649244e-001, -6.24822083e+002
7.24120736e-001, -7.15683899e+002
7.41832435e-001, -8.08366516e+002
7.59818137e-001, -8.99400208e+002
7.78076887e-001, -9.95633911e+002
7.96544075e-001, -1.09311108e+003
8.15108538e-001, -1.19106604e+003
8.33549857e-001, -1.28966052e+003
8.51798594e-001, -1.38881335e+003
8.69856656e-001, -1.48856335e+003
8.87725949e-001, -1.58501294e+003
9.05408323e-001, -1.67814258e+003
9.22905803e-001, -1.76902783e+003
9.40220118e-001, -1.86139673e+003
9.57353234e-001, -1.95314197e+003
9.74307120e-001, -2.04502502e+003
9.91087258e-001, -2.13834229e+003
1.00773036e+000, -2.22985742e+003
1.02426696e+000, -2.31969434e+003
1.04069960e+000, -2.41024731e+003
1.05703068e+000, -2.50405566e+003
1.07326174e+000, -2.59862671e+003
1.08939421e+000, -2.68876318e+003
1.10542381e+000, -2.77996069e+003
1.12132537e+000, -2.87371704e+003
1.13704002e+000, -2.96760474e+003
1.15257549e+000, -3.06210571e+003
1.16792476e+000, -3.15923462e+003
1.18307769e+000, -3.25622046e+003
1.19801712e+000, -3.35198340e+003
1.21265852e+000, -3.44644458e+003
1.22703886e+000, -3.54021973e+003
1.24117875e+000, -3.63517529e+003
1.25504136e+000, -3.72792065e+003
1.26872540e+000, -3.81940381e+003
1.28225052e+000, -3.91526392e+003
1.29555559e+000, -4.00944653e+003
1.30863345e+000, -4.10332422e+003
1.32149041e+000, -4.19637744e+003
1.33414316e+000, -4.28763623e+003
1.34659505e+000, -4.37833643e+003
1.35885012e+000, -4.46894678e+003
1.37091982e+000, -4.55696045e+003
1.38281524e+000, -4.64493896e+003
1.39455605e+000, -4.72921045e+003
1.40634072e+000, -4.81293457e+003
1.41828883e+000, -4.89743896e+003
1.43054843e+000, -4.98148389e+003
1.44315660e+000, -5.06319580e+003
1.45614004e+000, -5.14211475e+003
1.46950722e+000, -5.21288916e+003
1.48325467e+000, -5.28039063e+003
1.49737918e+000, -5.34459961e+003
1.51212287e+000, -5.41214014e+003
1.52755427e+000, -5.47861279e+003
1.54364610e+000, -5.54132178e+003
1.56042433e+000, -5.60971143e+003
1.57790637e+000, -5.67278760e+003
1.59596050e+000, -5.73414160e+003
1.61494792e+000, -5.79570264e+003
1.63497388e+000, -5.85822461e+003
1.65657675e+000, -5.92171533e+003
1.67909217e+000, -5.98323145e+003
1.70277727e+000, -6.04436719e+003
1.72774243e+000, -6.10728857e+003
1.75399399e+000, -6.18018262e+003
1.78169262e+000, -6.25248193e+003
1.81110740e+000, -6.33058740e+003
1.84284317e+000, -6.40623389e+003
1.87736332e+000, -6.47474902e+003
1.91291833e+000, -6.52464697e+003
1.94755077e+000, -6.53837646e+003
1.98068106e+000, -6.52068213e+003
2.01239300e+000, -6.42997705e+003
2.04281735e+000, -6.18867188e+003
2.07202864e+000, -5.67402490e+003
2.10004711e+000, -4.75793945e+003
2.12711668e+000, -3.41345728e+003
2.15340018e+000, -1.99906543e+003
2.17876244e+000, -9.21475281e+002
2.20331049e+000, -2.85432770e+002
2.22662163e+000, -7.94622803e+000
2.24733281e+000, 1.05835175e+002
2.26667809e+000, 1.90167694e+002
2.28517222e+000, 2.87313232e+002
2.30290174e+000, 3.92549683e+002
2.31947398e+000, 4.92927795e+002
2.33502078e+000, 5.79794006e+002
2.34926939e+000, 6.51110046e+002
2.36170554e+000, 7.03293335e+002
2.37379384e+000, 7.45442200e+002
2.38639975e+000, 7.76301880e+002
2.40091944e+000, 7.98504761e+002
2.41629004e+000, 8.11085449e+002
2.43186402e+000, 8.17885559e+002
2.44750905e+000, 8.22818909e+002
2.46311665e+000, 8.30635071e+002
2.47765231e+000, 8.46790222e+002
2.49070573e+000, 8.83068604e+002
2.50241637e+000, 9.41277954e+002
2.51375508e+000, 1.02471912e+003
2.52509451e+000, 1.13827966e+003
2.53703570e+000, 1.28788306e+003
2.54938936e+000, 1.46418066e+003
2.56175566e+000, 1.63677478e+003
2.57349992e+000, 1.77808252e+003
2.58452392e+000, 1.87661670e+003
2.59540486e+000, 1.93491846e+003
2.60622048e+000, 1.95903394e+003
2.61700320e+000, 1.96201917e+003
2.62778592e+000, 1.93168323e+003
2.63857198e+000, 1.85719714e+003
2.64936042e+000, 1.74071252e+003
2.66015124e+000, 1.59041211e+003
2.67097616e+000, 1.40358032e+003
2.68184757e+000, 1.18127942e+003
2.69272304e+000, 9.27540100e+002
2.70359063e+000, 6.49081970e+002
2.71449041e+000, 3.46236176e+002
2.72543740e+000, 9.91226196e-001
2.73647594e+000, -3.86462219e+002
2.74751282e+000, -8.34897156e+002
2.75832272e+000, -1.36029504e+003
2.76901078e+000, -1.99810767e+003
2.77971387e+000, -2.86173730e+003
2.79042625e+000, -4.16498828e+003
2.79915380e+000, -5.86223438e+003
2.78857207e+000, -9.25502344e+003
2.77781320e+000, -1.15010449e+004
2.76699400e+000, -1.22233701e+004
2.75614262e+000, -1.23534717e+004
2.74505615e+000, -1.23311631e+004
2.73364234e+000, -1.22693379e+004
2.72194648e+000, -1.22158721e+004
2.70999789e+000, -1.21986289e+004
2.69801760e+000, -1.22010391e+004
2.68597841e+000, -1.22230420e+004
2.67390776e+000, -1.22615137e+004
2.66245508e+000, -1.23322910e+004
2.65166950e+000, -1.24192803e+004
2.64095783e+000, -1.25169307e+004
2.63025832e+000, -1.26199668e+004
2.61948180e+000, -1.27230195e+004
2.60859132e+000, -1.28199912e+004
2.59760785e+000, -1.29120674e+004
2.58655787e+000, -1.29979141e+004
2.57545924e+000, -1.30772568e+004
2.56407499e+000, -1.31396650e+004
2.55210829e+000, -1.31756152e+004
2.53778195e+000, -1.31922998e+004
2.52224040e+000, -1.31846563e+004
2.50690651e+000, -1.31556484e+004
2.49115634e+000, -1.31207588e+004
2.47231102e+000, -1.30849102e+004
2.44938993e+000, -1.30614209e+004
2.42288780e+000, -1.30500010e+004
2.39547348e+000, -1.30511455e+004
2.36837673e+000, -1.30615029e+004
2.34175348e+000, -1.30717822e+004
2.31260943e+000, -1.30722080e+004
2.27996874e+000, -1.30585684e+004
2.24499846e+000, -1.30320322e+004
2.21114826e+000, -1.29960693e+004
2.18060207e+000, -1.29609482e+004
2.15078473e+000, -1.29268711e+004
2.12132144e+000, -1.28931094e+004
2.09248185e+000, -1.28593633e+004
2.06468511e+000, -1.28230732e+004
2.03863621e+000, -1.27833369e+004
2.01428199e+000, -1.27426240e+004
1.99133730e+000, -1.27001523e+004
1.96929848e+000, -1.26583779e+004
1.94830143e+000, -1.26170605e+004
1.92887044e+000, -1.25759570e+004
1.91010439e+000, -1.25340674e+004
1.89176285e+000, -1.24939170e+004
1.87373865e+000, -1.24527881e+004
1.85603273e+000, -1.24113506e+004
1.83875251e+000, -1.23700723e+004
1.82189965e+000, -1.23288896e+004
1.80523229e+000, -1.22875176e+004
1.78888547e+000, -1.22458965e+004
1.77289975e+000, -1.22040684e+004
1.75727427e+000, -1.21622295e+004
1.74198675e+000, -1.21193193e+004
1.72700536e+000, -1.20758818e+004
1.71228778e+000, -1.20320117e+004
1.69781828e+000, -1.19888213e+004
1.68359387e+000, -1.19459111e+004
1.66961634e+000, -1.18999941e+004
1.65590382e+000, -1.18561162e+004
1.64245641e+000, -1.18114531e+004
1.62924790e+000, -1.17663018e+004
1.61628270e+000, -1.17208887e+004
1.60356104e+000, -1.16754883e+004
1.59099972e+000, -1.16286221e+004
1.57855868e+000, -1.15804268e+004
1.56624377e+000, -1.15338389e+004
1.55403149e+000, -1.14865732e+004
1.54193532e+000, -1.14389668e+004
1.52997148e+000, -1.13911260e+004
1.51814604e+000, -1.13424551e+004
1.50646520e+000, -1.12922637e+004
1.49493349e+000, -1.12401309e+004
1.48354328e+000, -1.11870781e+004
1.47227538e+000, -1.11329307e+004
1.46108019e+000, -1.10767754e+004
1.44991565e+000, -1.10182910e+004
1.43878233e+000, -1.09593916e+004
1.42768919e+000, -1.09009629e+004
1.41668868e+000, -1.08412461e+004
1.40577018e+000, -1.07771768e+004
1.39486694e+000, -1.07176318e+004
1.38397360e+000, -1.06559258e+004
1.37308729e+000, -1.05913984e+004
1.36220300e+000, -1.05274639e+004
1.35131228e+000, -1.04662686e+004
1.34041536e+000, -1.04056660e+004
1.32951248e+000, -1.03448770e+004
1.31860483e+000, -1.02835283e+004
1.30769312e+000, -1.02240547e+004
1.29677713e+000, -1.01656826e+004
1.28585696e+000, -1.01087197e+004
1.27493131e+000, -1.00523379e+004
1.26400042e+000, -9.99649512e+003
1.25306451e+000, -9.94122852e+003
1.24212325e+000, -9.88625098e+003
1.23117614e+000, -9.83197949e+003
1.22021723e+000, -9.77818359e+003
1.20924020e+000, -9.72294824e+003
1.19820619e+000, -9.66952051e+003
1.18709540e+000, -9.61550098e+003
1.17590451e+000, -9.56033789e+003
1.16463161e+000, -9.50869336e+003
1.15327501e+000, -9.45676172e+003
1.14183629e+000, -9.40291895e+003
1.13031960e+000, -9.35113477e+003
1.11872828e+000, -9.29879590e+003
1.10706472e+000, -9.24789453e+003
1.09533060e+000, -9.19507910e+003
1.08352613e+000, -9.14157422e+003
1.07165098e+000, -9.08909570e+003
1.05970383e+000, -9.03783301e+003
1.04768300e+000, -8.98602344e+003
1.03558934e+000, -8.93311328e+003
1.02343261e+000, -8.87971094e+003
1.01125932e+000, -8.82880078e+003
9.99113500e-001, -8.78132910e+003
9.87042785e-001, -8.73538184e+003
9.75006104e-001, -8.69008594e+003
9.62985218e-001, -8.64413379e+003
9.50960517e-001, -8.59792383e+003
9.38933313e-001, -8.54790723e+003
9.26905751e-001, -8.49783105e+003
9.14870441e-001, -8.45045215e+003
9.02828097e-001, -8.40073145e+003
8.90782535e-001, -8.35431055e+003
8.78740907e-001, -8.30609180e+003
8.66711318e-001, -8.25703809e+003
8.54702473e-001, -8.20919238e+003
8.42724741e-001, -8.16302637e+003
8.30792308e-001, -8.11713770e+003
8.18916440e-001, -8.07094580e+003
8.07106912e-001, -8.02475146e+003
7.95336664e-001, -7.97766504e+003
7.83595085e-001, -7.93204736e+003
7.71898925e-001, -7.88826709e+003
7.60274351e-001, -7.83766113e+003
7.48771429e-001, -7.78725049e+003
7.37402678e-001, -7.74103125e+003
7.26171255e-001, -7.69858301e+003
7.15004027e-001, -7.65705811e+003
7.03874469e-001, -7.61588574e+003
6.92769289e-001, -7.56584424e+003
6.81701243e-001, -7.51633301e+003
