[Name]
Series 1 at /POLYLINE:Polyline 1

[Data]
X [ m ],Pressure [ Pa ]
8.31626430e-002, 1.71267266e+004
9.37831700e-002, 1.83357676e+004
1.04330234e-001, 1.85732109e+004
1.14890166e-001, 1.84086602e+004
1.25565484e-001, 1.80103750e+004
1.36300236e-001, 1.75012148e+004
1.47044212e-001, 1.70484805e+004
1.57750830e-001, 1.67102520e+004
1.68380857e-001, 1.65000898e+004
1.78998768e-001, 1.63882461e+004
1.89637482e-001, 1.63189580e+004
2.00345472e-001, 1.62678672e+004
2.11120456e-001, 1.62286729e+004
2.21930727e-001, 1.61946807e+004
2.32750162e-001, 1.61549014e+004
2.43555307e-001, 1.60998457e+004
2.54323065e-001, 1.60265811e+004
2.65031427e-001, 1.59372676e+004
2.75771201e-001, 1.58383789e+004
2.86608338e-001, 1.57361523e+004
2.97520041e-001, 1.56301934e+004
3.08483839e-001, 1.55355869e+004
3.19477797e-001, 1.54464932e+004
3.30482483e-001, 1.53607793e+004
3.41504484e-001, 1.52819551e+004
3.52572501e-001, 1.52090000e+004
3.63906741e-001, 1.51392783e+004
3.75535369e-001, 1.50729922e+004
3.87477100e-001, 1.50108506e+004
3.99738312e-001, 1.49508916e+004
4.12325621e-001, 1.48973281e+004
4.25266057e-001, 1.48466377e+004
4.38498795e-001, 1.47914922e+004
4.51894552e-001, 1.47394590e+004
4.65452194e-001, 1.46839326e+004
4.79172945e-001, 1.46220117e+004
4.93058056e-001, 1.45547363e+004
5.07130742e-001, 1.44832666e+004
5.21353722e-001, 1.44087227e+004
5.35706460e-001, 1.43327949e+004
5.50456583e-001, 1.42563145e+004
5.65549135e-001, 1.41780254e+004
5.80913007e-001, 1.41011230e+004
5.96523821e-001, 1.40296787e+004
6.12367332e-001, 1.39646572e+004
6.28478408e-001, 1.38992227e+004
6.44871473e-001, 1.38335469e+004
6.61514223e-001, 1.37714346e+004
6.78354740e-001, 1.37098818e+004
6.95427001e-001, 1.36442236e+004
7.12762237e-001, 1.35734814e+004
7.30371356e-001, 1.34992158e+004
7.48258770e-001, 1.34203906e+004
7.66428709e-001, 1.33375127e+004
7.84885645e-001, 1.32510479e+004
8.03506732e-001, 1.31605635e+004
2.26317067e-002, 1.58260176e+004
undef, undef
3.28303017e-002, 1.14638916e+004
4.33164313e-002, 1.13785078e+004
5.38884774e-002, 1.23328574e+004
6.45515397e-002, 1.38429688e+004
7.52288848e-002, 1.57019834e+004
8.59169513e-002, 1.73638438e+004
9.65554565e-002, 1.82352656e+004
1.07100479e-001, 1.83150469e+004
1.17720477e-001, 1.81375000e+004
1.28457680e-001, 1.78485957e+004
1.39257953e-001, 1.74802266e+004
1.50073797e-001, 1.70715820e+004
1.60894051e-001, 1.67232813e+004
1.71690464e-001, 1.64870000e+004
1.82500675e-001, 1.63421963e+004
1.93316400e-001, 1.62722480e+004
2.04180256e-001, 1.62609189e+004
2.15081140e-001, 1.62535859e+004
2.26018727e-001, 1.62195137e+004
2.36957878e-001, 1.61433467e+004
2.47855559e-001, 1.60726953e+004
2.58685052e-001, 1.59854238e+004
2.69444287e-001, 1.58771016e+004
2.80286878e-001, 1.57780879e+004
2.91224420e-001, 1.56802031e+004
3.02242845e-001, 1.55845840e+004
3.13323945e-001, 1.54889570e+004
3.24453056e-001, 1.53977803e+004
3.35641474e-001, 1.53085352e+004
3.46942633e-001, 1.52286865e+004
3.58442962e-001, 1.51541953e+004
3.70239258e-001, 1.50863359e+004
3.82324755e-001, 1.50271387e+004
3.94692063e-001, 1.49732725e+004
4.07358527e-001, 1.49233477e+004
4.20301467e-001, 1.48750840e+004
4.33492094e-001, 1.48237871e+004
4.46871221e-001, 1.47693057e+004
4.60423261e-001, 1.47103242e+004
4.74141151e-001, 1.46440117e+004
4.87998903e-001, 1.45817549e+004
5.02020240e-001, 1.45170947e+004
5.16219079e-001, 1.44487129e+004
5.30558348e-001, 1.43697295e+004
5.45183301e-001, 1.42919287e+004
5.60165465e-001, 1.42164717e+004
5.75423002e-001, 1.41415996e+004
5.90944111e-001, 1.40668408e+004
6.06722116e-001, 1.39950215e+004
6.22753441e-001, 1.39261680e+004
6.39041662e-001, 1.38572744e+004
6.55598581e-001, 1.37870928e+004
6.72390461e-001, 1.37179727e+004
6.89406633e-001, 1.36507285e+004
7.06649244e-001, 1.35834131e+004
7.24120736e-001, 1.35123604e+004
7.41832435e-001, 1.34374443e+004
7.59818137e-001, 1.33627842e+004
7.78076887e-001, 1.32797559e+004
7.96544075e-001, 1.31937793e+004
8.15108538e-001, 1.31051143e+004
8.33549857e-001, 1.30118643e+004
8.51798594e-001, 1.29140752e+004
8.69856656e-001, 1.28116279e+004
8.87725949e-001, 1.27106182e+004
9.05408323e-001, 1.26108066e+004
9.22905803e-001, 1.25132676e+004
9.40220118e-001, 1.24113145e+004
9.57353234e-001, 1.23080732e+004
9.74307120e-001, 1.22049121e+004
9.91087258e-001, 1.21003174e+004
1.00773036e+000, 1.19978926e+004
1.02426696e+000, 1.18978037e+004
1.04069960e+000, 1.17972930e+004
1.05703068e+000, 1.16915195e+004
1.07326174e+000, 1.15824424e+004
1.08939421e+000, 1.14778848e+004
1.10542381e+000, 1.13707207e+004
1.12132537e+000, 1.12580332e+004
1.13704002e+000, 1.11411621e+004
1.15257549e+000, 1.10204658e+004
1.16792476e+000, 1.08930967e+004
1.18307769e+000, 1.07625449e+004
1.19801712e+000, 1.06308398e+004
1.21265852e+000, 1.04986143e+004
1.22703886e+000, 1.03661260e+004
1.24117875e+000, 1.02305693e+004
1.25504136e+000, 1.00945156e+004
1.26872540e+000, 9.95992773e+003
1.28225052e+000, 9.81785449e+003
1.29555559e+000, 9.67401074e+003
1.30863345e+000, 9.52920313e+003
1.32149041e+000, 9.38359863e+003
1.33414316e+000, 9.24061523e+003
1.34659505e+000, 9.09809180e+003
1.35885012e+000, 8.95498535e+003
1.37091982e+000, 8.81735059e+003
1.38281524e+000, 8.68154004e+003
1.39455605e+000, 8.55779883e+003
1.40634072e+000, 8.43828516e+003
1.41828883e+000, 8.32111914e+003
1.43054843e+000, 8.21516699e+003
1.44315660e+000, 8.12655908e+003
1.45614004e+000, 8.05623828e+003
1.46950722e+000, 8.02590234e+003
1.48325467e+000, 8.02488525e+003
1.49737918e+000, 8.04711621e+003
1.51212287e+000, 8.09463867e+003
1.52755427e+000, 8.19102930e+003
1.54364610e+000, 8.35488672e+003
1.56042433e+000, 8.61426660e+003
1.57790637e+000, 8.97981641e+003
1.59596050e+000, 9.46094434e+003
1.61494792e+000, 1.00834551e+004
1.63497388e+000, 1.08701094e+004
1.65657675e+000, 1.18448242e+004
1.67909217e+000, 1.30188799e+004
1.70277727e+000, 1.43889092e+004
1.72774243e+000, 1.59328955e+004
1.75399399e+000, 1.78059199e+004
1.78169262e+000, 1.97634121e+004
1.81110740e+000, 2.17162539e+004
1.84284317e+000, 2.34434102e+004
1.87736332e+000, 2.49254395e+004
1.91291833e+000, 2.60472031e+004
1.94755077e+000, 2.67699688e+004
1.98068106e+000, 2.71463398e+004
2.01239300e+000, 2.72358574e+004
2.04281735e+000, 2.71422578e+004
2.07202864e+000, 2.70495977e+004
2.10004711e+000, 2.69836855e+004
2.12711668e+000, 2.69362559e+004
2.15340018e+000, 2.69328125e+004
2.17876244e+000, 2.69604258e+004
2.20331049e+000, 2.70284590e+004
2.22662163e+000, 2.71404609e+004
2.24733281e+000, 2.72854277e+004
2.26667809e+000, 2.74563105e+004
2.28517222e+000, 2.76355117e+004
2.30290174e+000, 2.78096953e+004
2.31947398e+000, 2.79629258e+004
2.33502078e+000, 2.80936406e+004
2.34926939e+000, 2.82057793e+004
2.36170554e+000, 2.82962051e+004
2.37379384e+000, 2.83789941e+004
2.38639975e+000, 2.84523125e+004
2.40091944e+000, 2.85229141e+004
2.41629004e+000, 2.85900254e+004
2.43186402e+000, 2.86586934e+004
2.44750905e+000, 2.87337598e+004
2.46311665e+000, 2.88159551e+004
2.47765231e+000, 2.89114414e+004
2.49070573e+000, 2.90392539e+004
2.50241637e+000, 2.91841465e+004
2.51375508e+000, 2.93535938e+004
2.52509451e+000, 2.95588867e+004
2.53703570e+000, 2.98145117e+004
2.54938936e+000, 3.01015840e+004
2.56175566e+000, 3.03763730e+004
2.57349992e+000, 3.06044199e+004
2.58452392e+000, 3.07773008e+004
2.59540486e+000, 3.09043203e+004
2.60622048e+000, 3.09908320e+004
2.61700320e+000, 3.10382617e+004
2.62778592e+000, 3.10499258e+004
2.63857198e+000, 3.10426074e+004
2.64936042e+000, 3.09864824e+004
2.66015124e+000, 3.08874668e+004
2.67097616e+000, 3.07555176e+004
2.68184757e+000, 3.06032070e+004
2.69272304e+000, 3.04373652e+004
2.70359063e+000, 3.02658574e+004
2.71449041e+000, 3.00932344e+004
2.72543740e+000, 2.99074707e+004
2.73647594e+000, 2.97209941e+004
2.74751282e+000, 2.95336191e+004
2.75832272e+000, 2.93501660e+004
2.76901078e+000, 2.91747969e+004
2.77971387e+000, 2.90298730e+004
2.79042625e+000, 2.89463789e+004
2.79915380e+000, 2.90433613e+004
2.78857207e+000, 2.84890703e+004
2.77781320e+000, 2.84585898e+004
2.76699400e+000, 2.84039785e+004
2.75614262e+000, 2.83547148e+004
2.74505615e+000, 2.83097285e+004
2.73364234e+000, 2.82626543e+004
2.72194648e+000, 2.82135430e+004
2.70999789e+000, 2.81669258e+004
2.69801760e+000, 2.81175449e+004
2.68597841e+000, 2.80581484e+004
2.67390776e+000, 2.79977715e+004
2.66245508e+000, 2.79353340e+004
2.65166950e+000, 2.78702129e+004
2.64095783e+000, 2.77953594e+004
2.63025832e+000, 2.77063672e+004
2.61948180e+000, 2.76022969e+004
2.60859132e+000, 2.74768418e+004
2.59760785e+000, 2.73317207e+004
2.58655787e+000, 2.71783477e+004
2.57545924e+000, 2.70211855e+004
2.56407499e+000, 2.68768906e+004
2.55210829e+000, 2.67471895e+004
2.53778195e+000, 2.65699004e+004
2.52224040e+000, 2.59914668e+004
2.50690651e+000, 2.43162090e+004
2.49115634e+000, 2.01924707e+004
2.47231102e+000, 1.31255771e+004
2.44938993e+000, 7.52194189e+003
2.42288780e+000, 4.33172070e+003
2.39547348e+000, 2.89949976e+003
2.36837673e+000, 2.14126367e+003
2.34175348e+000, 1.70576990e+003
2.31260943e+000, 1.51420679e+003
2.27996874e+000, 1.46522437e+003
2.24499846e+000, 1.50635889e+003
2.21114826e+000, 1.57828491e+003
2.18060207e+000, 1.61306958e+003
2.15078473e+000, 1.61262134e+003
2.12132144e+000, 1.60067957e+003
2.09248185e+000, 1.59140210e+003
2.06468511e+000, 1.59411438e+003
2.03863621e+000, 1.61315857e+003
2.01428199e+000, 1.65500366e+003
1.99133730e+000, 1.71938977e+003
1.96929848e+000, 1.79465417e+003
1.94830143e+000, 1.87346521e+003
1.92887044e+000, 1.95753186e+003
1.91010439e+000, 2.04568372e+003
1.89176285e+000, 2.13056104e+003
1.87373865e+000, 2.21898193e+003
1.85603273e+000, 2.31065015e+003
1.83875251e+000, 2.40246802e+003
1.82189965e+000, 2.49474658e+003
1.80523229e+000, 2.58961719e+003
1.78888547e+000, 2.68710181e+003
1.77289975e+000, 2.78388745e+003
1.75727427e+000, 2.87844336e+003
1.74198675e+000, 2.97382837e+003
1.72700536e+000, 3.07147998e+003
1.71228778e+000, 3.17131909e+003
1.69781828e+000, 3.27064185e+003
1.68359387e+000, 3.36957715e+003
1.66961634e+000, 3.47410864e+003
1.65590382e+000, 3.57475488e+003
1.64245641e+000, 3.67736011e+003
1.62924790e+000, 3.77962964e+003
1.61628270e+000, 3.88267310e+003
1.60356104e+000, 3.98718945e+003
1.59099972e+000, 4.09509082e+003
1.57855868e+000, 4.20608154e+003
1.56624377e+000, 4.31233447e+003
1.55403149e+000, 4.42246729e+003
1.54193532e+000, 4.53498389e+003
1.52997148e+000, 4.64705176e+003
1.51814604e+000, 4.75984912e+003
1.50646520e+000, 4.87596973e+003
1.49493349e+000, 4.99738086e+003
1.48354328e+000, 5.12018848e+003
1.47227538e+000, 5.24526758e+003
1.46108019e+000, 5.37552295e+003
1.44991565e+000, 5.51430762e+003
1.43878233e+000, 5.65646582e+003
1.42768919e+000, 5.79745410e+003
1.41668868e+000, 5.94486719e+003
1.40577018e+000, 6.10412891e+003
1.39486694e+000, 6.24705811e+003
1.38397360e+000, 6.39208594e+003
1.37308729e+000, 6.54781299e+003
1.36220300e+000, 6.70650488e+003
1.35131228e+000, 6.85832422e+003
1.34041536e+000, 7.00793555e+003
1.32951248e+000, 7.15801709e+003
1.31860483e+000, 7.30918701e+003
1.30769312e+000, 7.45626514e+003
1.29677713e+000, 7.60133740e+003
1.28585696e+000, 7.74380957e+003
1.27493131e+000, 7.88512500e+003
1.26400042e+000, 8.02612646e+003
1.25306451e+000, 8.16560303e+003
1.24212325e+000, 8.30313086e+003
1.23117614e+000, 8.43976660e+003
1.22021723e+000, 8.57624512e+003
1.20924020e+000, 8.71446387e+003
1.19820619e+000, 8.84889355e+003
1.18709540e+000, 8.98666211e+003
1.17590451e+000, 9.12674805e+003
1.16463161e+000, 9.25929492e+003
1.15327501e+000, 9.39664160e+003
1.14183629e+000, 9.54180469e+003
1.13031960e+000, 9.68016992e+003
1.11872828e+000, 9.81889746e+003
1.10706472e+000, 9.95343066e+003
1.09533060e+000, 1.00908672e+004
1.08352613e+000, 1.02263633e+004
1.07165098e+000, 1.03578965e+004
1.05970383e+000, 1.04891699e+004
1.04768300e+000, 1.06218447e+004
1.03558934e+000, 1.07546855e+004
1.02343261e+000, 1.08924111e+004
1.01125932e+000, 1.10254082e+004
9.99113500e-001, 1.11504170e+004
9.87042785e-001, 1.12730010e+004
9.75006104e-001, 1.13919365e+004
9.62985218e-001, 1.15094951e+004
9.50960517e-001, 1.16282529e+004
9.38933313e-001, 1.17556318e+004
9.26905751e-001, 1.18815596e+004
9.14870441e-001, 1.20046279e+004
9.02828097e-001, 1.21313008e+004
8.90782535e-001, 1.22524219e+004
8.78740907e-001, 1.23780088e+004
8.66711318e-001, 1.25038389e+004
8.54702473e-001, 1.26261006e+004
8.42724741e-001, 1.27402930e+004
8.30792308e-001, 1.28524316e+004
8.18916440e-001, 1.29650645e+004
8.07106912e-001, 1.30782773e+004
7.95336664e-001, 1.31967588e+004
7.83595085e-001, 1.33104141e+004
7.71898925e-001, 1.34146387e+004
7.60274351e-001, 1.35379590e+004
7.48771429e-001, 1.36666953e+004
7.37402678e-001, 1.37888555e+004
7.26171255e-001, 1.39064951e+004
7.15004027e-001, 1.40220342e+004
7.03874469e-001, 1.41312295e+004
6.92769289e-001, 1.42594023e+004
6.81701243e-001, 1.43873730e+004
