[Name]
Series 1 at /POLYLINE:Polyline 1

[Data]
X [ m ],Pressure [ Pa ]
1.89668000e+000, -5.37247559e+002
1.87858915e+000, -5.39808594e+002
1.86083484e+000, -5.42326599e+002
1.84345305e+000, -5.44814941e+002
1.82655966e+000, -5.47264709e+002
1.80985272e+000, -5.49707947e+002
1.79346704e+000, -5.52129395e+002
1.77744436e+000, -5.54525085e+002
1.76176035e+000, -5.56895142e+002
1.74641299e+000, -5.59256958e+002
1.73138177e+000, -5.61620239e+002
1.71663415e+000, -5.63982605e+002
1.70215213e+000, -5.66332275e+002
1.68792760e+000, -5.68690308e+002
1.67393064e+000, -5.71048889e+002
1.66015661e+000, -5.73424011e+002
1.64661193e+000, -5.75793457e+002
1.63328159e+000, -5.78162048e+002
1.62017918e+000, -5.80546265e+002
1.60731351e+000, -5.82902710e+002
1.59464645e+000, -5.85263611e+002
1.58214784e+000, -5.87655212e+002
1.56986189e+000, -5.90043579e+002
1.55769455e+000, -5.92479614e+002
1.54563320e+000, -5.94952820e+002
1.53373456e+000, -5.97428284e+002
1.52200902e+000, -5.99915100e+002
1.51046169e+000, -6.02397644e+002
1.49909687e+000, -6.04866211e+002
1.48791611e+000, -6.07385376e+002
1.47690558e+000, -6.09948730e+002
1.46603894e+000, -6.12518738e+002
1.45522118e+000, -6.15123535e+002
1.44444191e+000, -6.17782776e+002
1.43369424e+000, -6.20499878e+002
1.42296731e+000, -6.23235535e+002
1.41224313e+000, -6.26014343e+002
1.40150464e+000, -6.28863770e+002
1.39073849e+000, -6.31761108e+002
1.37995267e+000, -6.34631775e+002
1.36915243e+000, -6.37614075e+002
1.35833883e+000, -6.40700195e+002
1.34751320e+000, -6.43787903e+002
1.33667672e+000, -6.46929382e+002
1.32583046e+000, -6.50251831e+002
1.31497550e+000, -6.53622681e+002
1.30411243e+000, -6.57081787e+002
1.29324186e+000, -6.60547852e+002
1.28236389e+000, -6.64013977e+002
1.27147889e+000, -6.67553284e+002
1.26058686e+000, -6.71160339e+002
1.24968839e+000, -6.74796631e+002
1.23878574e+000, -6.78479248e+002
1.22788036e+000, -6.82209717e+002
1.21697283e+000, -6.86010803e+002
1.20605731e+000, -6.89884705e+002
1.19509304e+000, -6.93830933e+002
1.18407273e+000, -6.97880432e+002
1.17299438e+000, -7.02056763e+002
1.16185701e+000, -7.06287231e+002
1.15065980e+000, -7.10601746e+002
1.13939917e+000, -7.15020813e+002
1.12807178e+000, -7.19621094e+002
1.11667299e+000, -7.24378906e+002
1.10520065e+000, -7.29249756e+002
1.09365284e+000, -7.34274963e+002
1.08202910e+000, -7.39418701e+002
1.07032967e+000, -7.44655701e+002
1.05854762e+000, -7.50063904e+002
1.04667628e+000, -7.55619385e+002
1.03471327e+000, -7.61345398e+002
1.02266896e+000, -7.67189087e+002
1.01058483e+000, -7.73227783e+002
9.98527169e-001, -7.79346375e+002
9.86559629e-001, -7.85536438e+002
9.74645138e-001, -7.91785034e+002
9.62758422e-001, -7.98073303e+002
9.50858653e-001, -8.04554077e+002
9.38926756e-001, -8.11218323e+002
9.26948190e-001, -8.18131165e+002
9.14972425e-001, -8.25192017e+002
9.03023064e-001, -8.32354553e+002
8.91113043e-001, -8.39595581e+002
8.79241109e-001, -8.47005310e+002
8.67402911e-001, -8.54529602e+002
8.55586767e-001, -8.62071045e+002
8.43792081e-001, -8.69886292e+002
8.32027435e-001, -8.77905334e+002
8.20298254e-001, -8.86140137e+002
8.08608294e-001, -8.94615662e+002
7.96973526e-001, -9.03394348e+002
7.85406768e-001, -9.12326660e+002
7.73915827e-001, -9.21423340e+002
7.62508273e-001, -9.30829102e+002
7.51191139e-001, -9.40391663e+002
7.39973724e-001, -9.50035095e+002
7.28865743e-001, -9.59908630e+002
7.17822671e-001, -9.70088379e+002
7.06812680e-001, -9.80373779e+002
6.95839643e-001, -9.90979309e+002
6.84903622e-001, -1.00184711e+003
6.73980832e-001, -1.01305408e+003
6.63066387e-001, -1.02458704e+003
6.52168095e-001, -1.03639636e+003
6.41286552e-001, -1.04841736e+003
6.30421519e-001, -1.06079822e+003
6.19583368e-001, -1.07350659e+003
6.08795583e-001, -1.08644592e+003
5.98035336e-001, -1.09971228e+003
5.87279081e-001, -1.11336938e+003
5.76491177e-001, -1.12729333e+003
5.65659225e-001, -1.14164734e+003
5.54803252e-001, -1.15662354e+003
5.43944538e-001, -1.17202991e+003
5.33104897e-001, -1.18758655e+003
5.22307277e-001, -1.20359692e+003
5.11574745e-001, -1.22027173e+003
5.00930667e-001, -1.23728564e+003
4.90354061e-001, -1.25448254e+003
4.79766190e-001, -1.27210840e+003
4.69180793e-001, -1.29035669e+003
4.58604723e-001, -1.30927454e+003
4.48027521e-001, -1.32900964e+003
4.37445432e-001, -1.34982068e+003
4.26854432e-001, -1.37176135e+003
4.16256696e-001, -1.39475073e+003
4.05657917e-001, -1.41825842e+003
3.94998401e-001, -1.44276685e+003
3.84271413e-001, -1.46830579e+003
3.73514891e-001, -1.49460938e+003
3.62768888e-001, -1.52143640e+003
3.52074653e-001, -1.54908252e+003
3.41473788e-001, -1.57749072e+003
3.30938309e-001, -1.60679126e+003
3.20313483e-001, -1.63761499e+003
3.09630454e-001, -1.67006677e+003
2.98939139e-001, -1.70377063e+003
2.88292587e-001, -1.73832361e+003
2.77701020e-001, -1.77346216e+003
2.67141402e-001, -1.80890955e+003
2.56560057e-001, -1.84506262e+003
2.45907083e-001, -1.88227771e+003
2.35246420e-001, -1.91995044e+003
2.24648148e-001, -1.95543750e+003
2.14170620e-001, -1.98934827e+003
2.03656673e-001, -2.02061804e+003
1.93089753e-001, -2.04464758e+003
1.82545021e-001, -2.06070337e+003
1.72061682e-001, -2.07074805e+003
1.61656469e-001, -2.07610327e+003
1.51157662e-001, -2.07781274e+003
1.40612915e-001, -2.07656787e+003
1.30118519e-001, -2.07292065e+003
1.19763657e-001, -2.06990649e+003
1.09354369e-001, -2.06609888e+003
9.89228636e-002, -2.06535767e+003
8.85807946e-002, -2.06788477e+003
7.83189088e-002, -2.07480591e+003
6.79710209e-002, -2.07971875e+003
5.76768257e-002, -2.07925122e+003
4.75861616e-002, -2.05454175e+003
3.75406444e-002, -2.15284399e+003
2.77356952e-002, -2.72231030e+003
1.83149111e-002, -3.96050122e+003
9.70855821e-003, -5.37293115e+003
2.90239113e-003, -5.14250000e+003
-6.33319994e-011, -2.45474756e+003
3.47039383e-003, 2.12955261e+002
1.12929037e-002, 1.33181042e+003
2.06081793e-002, 1.59956714e+003
3.06605436e-002, 1.63553101e+003
4.10209559e-002, 1.61318481e+003
5.14220223e-002, 1.55750220e+003
6.19417541e-002, 1.50164307e+003
7.25284740e-002, 1.46019971e+003
8.31626430e-002, 1.42164966e+003
9.37831700e-002, 1.38221924e+003
1.04330234e-001, 1.34373071e+003
1.14890166e-001, 1.30749121e+003
1.25565484e-001, 1.27308838e+003
1.36300236e-001, 1.24089270e+003
1.47044212e-001, 1.21093347e+003
1.57750830e-001, 1.18272522e+003
1.68380857e-001, 1.15617957e+003
1.78998768e-001, 1.13134521e+003
1.89637482e-001, 1.10763049e+003
2.00345472e-001, 1.08523987e+003
2.11120456e-001, 1.06371179e+003
2.21930727e-001, 1.04271106e+003
2.32750162e-001, 1.02225494e+003
2.43555307e-001, 1.00243091e+003
2.54323065e-001, 9.83341248e+002
2.65031427e-001, 9.65029968e+002
2.75771201e-001, 9.47410095e+002
2.86608338e-001, 9.30350464e+002
2.97520041e-001, 9.13645325e+002
3.08483839e-001, 8.97747986e+002
3.19477797e-001, 8.82198792e+002
3.30482483e-001, 8.67102539e+002
3.41504484e-001, 8.52652222e+002
3.52572501e-001, 8.38524475e+002
3.63906741e-001, 8.24385620e+002
3.75535369e-001, 8.10344116e+002
3.87477100e-001, 7.96361267e+002
3.99738312e-001, 7.82179871e+002
4.12325621e-001, 7.68311401e+002
4.25266057e-001, 7.54247620e+002
4.38498795e-001, 7.40312683e+002
4.51894552e-001, 7.26840576e+002
4.65452194e-001, 7.13343323e+002
4.79172945e-001, 6.99843140e+002
4.93058056e-001, 6.86499939e+002
5.07130742e-001, 6.73264160e+002
5.21353722e-001, 6.60132996e+002
5.35706460e-001, 6.47211975e+002
5.50456583e-001, 6.34269897e+002
5.65549135e-001, 6.21394958e+002
5.80913007e-001, 6.08778137e+002
5.96523821e-001, 5.96462585e+002
6.12367332e-001, 5.84298706e+002
6.28478408e-001, 5.71914001e+002
6.44871473e-001, 5.59645264e+002
6.61514223e-001, 5.47647339e+002
6.78354740e-001, 5.35651428e+002
6.95427001e-001, 5.23503174e+002
7.12762237e-001, 5.11302887e+002
7.30371356e-001, 4.99261078e+002
7.48258770e-001, 4.87076141e+002
7.66428709e-001, 4.74844757e+002
7.84885645e-001, 4.62857513e+002
8.03506732e-001, 4.50865173e+002
2.26317067e-002, 1.61363928e+003
undef, undef
3.28303017e-002, 1.62894092e+003
4.33164313e-002, 1.59702783e+003
5.38884774e-002, 1.53885669e+003
6.45515397e-002, 1.48737354e+003
7.52288848e-002, 1.44819458e+003
8.59169513e-002, 1.40976611e+003
9.65554565e-002, 1.36955359e+003
1.07100479e-001, 1.33189099e+003
1.17720477e-001, 1.29612488e+003
1.28457680e-001, 1.26232751e+003
1.39257953e-001, 1.23099744e+003
1.50073797e-001, 1.20137231e+003
1.60894051e-001, 1.17351367e+003
1.71690464e-001, 1.14721643e+003
1.82500675e-001, 1.12246838e+003
1.93316400e-001, 1.09903943e+003
2.04180256e-001, 1.07695410e+003
2.15081140e-001, 1.05561560e+003
2.26018727e-001, 1.03432251e+003
2.36957878e-001, 1.01363873e+003
2.47855559e-001, 9.94758545e+002
2.58685052e-001, 9.75845032e+002
2.69444287e-001, 9.57439758e+002
2.80286878e-001, 9.40189575e+002
2.91224420e-001, 9.23095459e+002
3.02242845e-001, 9.06631531e+002
3.13323945e-001, 8.90575256e+002
3.24453056e-001, 8.75121948e+002
3.35641474e-001, 8.60019165e+002
3.46942633e-001, 8.45263489e+002
3.58442962e-001, 8.30740906e+002
3.70239258e-001, 8.16349182e+002
3.82324755e-001, 8.02188843e+002
3.94692063e-001, 7.87962585e+002
4.07358527e-001, 7.73807983e+002
4.20301467e-001, 7.59747437e+002
4.33492094e-001, 7.45711182e+002
4.46871221e-001, 7.31850220e+002
4.60423261e-001, 7.17973877e+002
4.74141151e-001, 7.04286560e+002
4.87998903e-001, 6.91079224e+002
5.02020240e-001, 6.77985291e+002
5.16219079e-001, 6.64733459e+002
5.30558348e-001, 6.51646912e+002
5.45183301e-001, 6.38957397e+002
5.60165465e-001, 6.26291870e+002
5.75423002e-001, 6.13629700e+002
5.90944111e-001, 6.01107849e+002
6.06722116e-001, 5.88767029e+002
6.22753441e-001, 5.76491638e+002
6.39041662e-001, 5.64180359e+002
6.55598581e-001, 5.51840149e+002
6.72390461e-001, 5.39640686e+002
6.89406633e-001, 5.27532898e+002
7.06649244e-001, 5.15429688e+002
7.24120736e-001, 5.03373444e+002
7.41832435e-001, 4.91324677e+002
7.59818137e-001, 4.79533081e+002
7.78076887e-001, 4.67397369e+002
7.96544075e-001, 4.55433807e+002
8.15108538e-001, 4.43695953e+002
8.33549857e-001, 4.32102875e+002
8.51798594e-001, 4.20881775e+002
8.69856656e-001, 4.09934143e+002
8.87725949e-001, 3.99321045e+002
9.05408323e-001, 3.88973816e+002
9.22905803e-001, 3.78871643e+002
9.40220118e-001, 3.68830231e+002
9.57353234e-001, 3.59111023e+002
9.74307120e-001, 3.49610901e+002
9.91087258e-001, 3.40317200e+002
1.00773036e+000, 3.31171936e+002
1.02426696e+000, 3.22167877e+002
1.04069960e+000, 3.13304596e+002
1.05703068e+000, 3.04468506e+002
1.07326174e+000, 2.95931244e+002
1.08939421e+000, 2.87687500e+002
1.10542381e+000, 2.79464325e+002
1.12132537e+000, 2.71326050e+002
1.13704002e+000, 2.63426575e+002
1.15257549e+000, 2.55707123e+002
1.16792476e+000, 2.48192062e+002
1.18307769e+000, 2.40877792e+002
1.19801712e+000, 2.33820633e+002
1.21265852e+000, 2.27055878e+002
1.22703886e+000, 2.20468933e+002
1.24117875e+000, 2.14103394e+002
1.25504136e+000, 2.08110901e+002
1.26872540e+000, 2.02124893e+002
1.28225052e+000, 1.96309418e+002
1.29555559e+000, 1.90848190e+002
1.30863345e+000, 1.85565445e+002
1.32149041e+000, 1.80585114e+002
1.33414316e+000, 1.75816071e+002
1.34659505e+000, 1.71196503e+002
1.35885012e+000, 1.66777832e+002
1.37091982e+000, 1.62672470e+002
1.38281524e+000, 1.58733994e+002
1.39455605e+000, 1.55342972e+002
1.40634072e+000, 1.52229645e+002
1.41828883e+000, 1.49443069e+002
1.43054843e+000, 1.46975891e+002
1.44315660e+000, 1.44553726e+002
1.45614004e+000, 1.42260498e+002
1.46950722e+000, 1.40479553e+002
1.48325467e+000, 1.38555542e+002
1.49737918e+000, 1.36472107e+002
1.51212287e+000, 1.34139221e+002
1.52755427e+000, 1.32166199e+002
1.54364610e+000, 1.30676971e+002
1.56042433e+000, 1.28619247e+002
1.57790637e+000, 1.27113197e+002
1.59596050e+000, 1.25644684e+002
1.61494792e+000, 1.23977783e+002
1.63497388e+000, 1.22325218e+002
1.65657675e+000, 1.20751923e+002
1.67909217e+000, 1.19312126e+002
1.70277727e+000, 1.18039917e+002
1.72774243e+000, 1.16580360e+002
1.75399399e+000, 1.15177681e+002
1.78169262e+000, 1.14624916e+002
1.81110740e+000, 1.14078102e+002
1.84284317e+000, 1.14041061e+002
1.87736332e+000, 1.13682800e+002
1.91291833e+000, 1.12839775e+002
1.94755077e+000, 1.12589554e+002
1.98068106e+000, 1.12841522e+002
2.01239300e+000, 1.13712387e+002
2.04281735e+000, 1.14559425e+002
2.07202864e+000, 1.14899788e+002
2.10004711e+000, 1.15108459e+002
2.12711668e+000, 1.15227585e+002
2.15340018e+000, 1.14669579e+002
2.17876244e+000, 1.13798615e+002
2.20331049e+000, 1.13608948e+002
2.22662163e+000, 1.13765411e+002
2.24733281e+000, 1.14827240e+002
2.26667809e+000, 1.16781441e+002
2.28517222e+000, 1.19072052e+002
2.30290174e+000, 1.21144539e+002
2.31947398e+000, 1.22618507e+002
2.33502078e+000, 1.23082253e+002
2.34926939e+000, 1.23230316e+002
2.36170554e+000, 1.22435936e+002
2.37379384e+000, 1.20972755e+002
2.38639975e+000, 1.18461555e+002
2.40091944e+000, 1.14570419e+002
2.41629004e+000, 1.09648087e+002
2.43186402e+000, 1.04345932e+002
2.44750905e+000, 9.92284622e+001
2.46311665e+000, 9.48958130e+001
2.47765231e+000, 9.16690063e+001
2.49070573e+000, 9.01206284e+001
2.50241637e+000, 8.98688583e+001
2.51375508e+000, 9.19749069e+001
2.52509451e+000, 9.79263687e+001
2.53703570e+000, 1.07734734e+002
2.54938936e+000, 1.20019218e+002
2.56175566e+000, 1.31537689e+002
2.57349992e+000, 1.40140259e+002
2.58452392e+000, 1.45067505e+002
2.59540486e+000, 1.46598480e+002
2.60622048e+000, 1.46386307e+002
2.61700320e+000, 1.41069031e+002
2.62778592e+000, 1.31888779e+002
2.63857198e+000, 1.20124565e+002
2.64936042e+000, 1.05128777e+002
2.66015124e+000, 8.64577637e+001
2.67097616e+000, 6.39609566e+001
2.68184757e+000, 3.86643944e+001
2.69272304e+000, 1.09720287e+001
2.70359063e+000, -1.86905880e+001
2.71449041e+000, -4.98962936e+001
2.72543740e+000, -8.43867416e+001
2.73647594e+000, -1.21558388e+002
2.74751282e+000, -1.62476349e+002
2.75832272e+000, -2.08079163e+002
2.76901078e+000, -2.59767242e+002
2.77971387e+000, -3.18979858e+002
2.79042625e+000, -3.83840973e+002
2.79915380e+000, -4.76590851e+002
2.78857207e+000, -4.66033936e+002
2.77781320e+000, -4.23243958e+002
2.76699400e+000, -4.11209076e+002
2.75614262e+000, -4.11947449e+002
2.74505615e+000, -4.16287628e+002
2.73364234e+000, -4.21409576e+002
2.72194648e+000, -4.26362427e+002
2.70999789e+000, -4.31097412e+002
2.69801760e+000, -4.35681641e+002
2.68597841e+000, -4.40041779e+002
2.67390776e+000, -4.43974060e+002
2.66245508e+000, -4.47478271e+002
2.65166950e+000, -4.50560822e+002
2.64095783e+000, -4.53429901e+002
2.63025832e+000, -4.56106110e+002
2.61948180e+000, -4.58619904e+002
2.60859132e+000, -4.60997833e+002
2.59760785e+000, -4.63265350e+002
2.58655787e+000, -4.65472107e+002
2.57545924e+000, -4.67625458e+002
2.56407499e+000, -4.69781128e+002
2.55210829e+000, -4.71880035e+002
2.53778195e+000, -4.74309967e+002
2.52224040e+000, -4.76730469e+002
2.50690651e+000, -4.78884460e+002
2.49115634e+000, -4.80819794e+002
2.47231102e+000, -4.82815796e+002
2.44938993e+000, -4.84880127e+002
2.42288780e+000, -4.86841888e+002
2.39547348e+000, -4.88513580e+002
2.36837673e+000, -4.90111603e+002
2.34175348e+000, -4.91907196e+002
2.31260943e+000, -4.93932739e+002
2.27996874e+000, -4.96196686e+002
2.24499846e+000, -4.98703674e+002
2.21114826e+000, -5.01408203e+002
2.18060207e+000, -5.04107208e+002
2.15078473e+000, -5.06873627e+002
2.12132144e+000, -5.09723236e+002
2.09248185e+000, -5.12628174e+002
2.06468511e+000, -5.15612061e+002
2.03863621e+000, -5.18615906e+002
2.01428199e+000, -5.21578369e+002
1.99133730e+000, -5.24449341e+002
1.96929848e+000, -5.27229492e+002
1.94830143e+000, -5.29913513e+002
1.92887044e+000, -5.32500854e+002
1.91010439e+000, -5.35036926e+002
1.89176285e+000, -5.37545776e+002
1.87373865e+000, -5.40069153e+002
1.85603273e+000, -5.42579346e+002
1.83875251e+000, -5.45052917e+002
1.82189965e+000, -5.47487244e+002
1.80523229e+000, -5.49914063e+002
1.78888547e+000, -5.52335632e+002
1.77289975e+000, -5.54744263e+002
1.75727427e+000, -5.57117493e+002
1.74198675e+000, -5.59456665e+002
1.72700536e+000, -5.61778442e+002
1.71228778e+000, -5.64119263e+002
1.69781828e+000, -5.66461060e+002
1.68359387e+000, -5.68798767e+002
1.66961634e+000, -5.71130920e+002
1.65590382e+000, -5.73469788e+002
1.64245641e+000, -5.75792480e+002
1.62924790e+000, -5.78130005e+002
1.61628270e+000, -5.80464050e+002
1.60356104e+000, -5.82809021e+002
1.59099972e+000, -5.85200012e+002
1.57855868e+000, -5.87628906e+002
1.56624377e+000, -5.90076599e+002
1.55403149e+000, -5.92563293e+002
1.54193532e+000, -5.95078735e+002
1.52997148e+000, -5.97598267e+002
1.51814604e+000, -6.00128662e+002
1.50646520e+000, -6.02692261e+002
1.49493349e+000, -6.05291870e+002
1.48354328e+000, -6.07910767e+002
1.47227538e+000, -6.10553467e+002
1.46108019e+000, -6.13241455e+002
1.44991565e+000, -6.15978333e+002
1.43878233e+000, -6.18738464e+002
1.42768919e+000, -6.21507324e+002
1.41668868e+000, -6.24335022e+002
1.40577018e+000, -6.27185669e+002
1.39486694e+000, -6.30065796e+002
1.38397360e+000, -6.32993103e+002
1.37308729e+000, -6.35980042e+002
1.36220300e+000, -6.39037109e+002
1.35131228e+000, -6.42148987e+002
1.34041536e+000, -6.45321045e+002
1.32951248e+000, -6.48553223e+002
1.31860483e+000, -6.51873535e+002
1.30769312e+000, -6.55257751e+002
1.29677713e+000, -6.58692505e+002
1.28585696e+000, -6.62190552e+002
1.27493131e+000, -6.65733948e+002
1.26400042e+000, -6.69305359e+002
1.25306451e+000, -6.72930847e+002
1.24212325e+000, -6.76615967e+002
1.23117614e+000, -6.80369263e+002
1.22021723e+000, -6.84210205e+002
1.20924020e+000, -6.88128967e+002
1.19820619e+000, -6.92150269e+002
1.18709540e+000, -6.96297546e+002
1.17590451e+000, -7.00550720e+002
1.16463161e+000, -7.04885498e+002
1.15327501e+000, -7.09338440e+002
1.14183629e+000, -7.13919617e+002
1.13031960e+000, -7.18568970e+002
1.11872828e+000, -7.23425903e+002
1.10706472e+000, -7.28358582e+002
1.09533060e+000, -7.33457397e+002
1.08352613e+000, -7.38706177e+002
1.07165098e+000, -7.44070496e+002
1.05970383e+000, -7.49588745e+002
1.04768300e+000, -7.55276123e+002
1.03558934e+000, -7.61088623e+002
1.02343261e+000, -7.67083984e+002
1.01125932e+000, -7.73240540e+002
9.99113500e-001, -7.79514343e+002
9.87042785e-001, -7.85889832e+002
9.75006104e-001, -7.92463806e+002
9.62985218e-001, -7.99207947e+002
9.50960517e-001, -8.06107056e+002
9.38933313e-001, -8.13224915e+002
9.26905751e-001, -8.20521912e+002
9.14870441e-001, -8.27968323e+002
9.02828097e-001, -8.35586121e+002
8.90782535e-001, -8.43330078e+002
8.78740907e-001, -8.51304749e+002
8.66711318e-001, -8.59416626e+002
8.54702473e-001, -8.67845398e+002
8.42724741e-001, -8.76351135e+002
8.30792308e-001, -8.84972839e+002
8.18916440e-001, -8.93712830e+002
8.07106912e-001, -9.02624573e+002
7.95336664e-001, -9.11837646e+002
7.83595085e-001, -9.21183289e+002
7.71898925e-001, -9.30649353e+002
7.60274351e-001, -9.40385864e+002
7.48771429e-001, -9.50310913e+002
7.37402678e-001, -9.60462708e+002
7.26171255e-001, -9.70588074e+002
7.15004027e-001, -9.80849548e+002
7.03874469e-001, -9.91238708e+002
6.92769289e-001, -1.00177985e+003
6.81701243e-001, -1.01255298e+003
